DateTime,Entries,UniqueIPs
1508689953,27851,28397
1508690919,27850,28396
1508691863,27847,28392
1508692814,27843,28388
1508693806,27838,28383
1508694747,27836,28381
1508695697,27836,28382
1508696654,27835,28382
1508697646,27831,28378
1508698596,27828,28375
1508699556,27823,28370
1508700502,27815,28362
1508701477,27811,28358
1508702510,27809,28355
1508703621,27815,28361
1508704578,27810,28355
1508705541,27806,28351
1508706769,27794,28340
1508707692,27800,28346
1508708656,27794,28339
1508709634,27787,28332
1508710591,27784,28330
1508711503,27793,28340
1508712499,27783,28330
1508713464,27796,28343
1508714434,27787,28334
1508715375,27796,28343
1508716351,27794,28340
1508717303,27807,28353
1508718512,27810,28353
1508719454,27831,28374
1508720438,27848,28391
1508721401,27835,28375
1508722366,27835,28374
1508723293,27857,28397
1508724263,27846,28385
1508725221,27877,28416
1508726207,27875,28412
1508727384,27862,28397
1508728349,27866,28401
1508729290,27881,28416
1508730253,27880,28415
1508731241,27877,28408
1508732186,27892,28423
1508733133,27892,28422
1508734114,27879,28408
1508735063,27855,28380
1508736010,27865,28390
1508736992,27869,28394
1508737941,27884,28411
1508738890,27899,28426
1508739873,27904,28431
1508740813,27915,28443
1508741787,27921,28448
1508742749,27927,28454
1508743690,27925,28452
1508744663,27923,28449
1508745657,27942,28468
1508746580,27945,28471
1508747550,27953,28479
1508748495,27950,28475
1508749479,27963,28488
1508750411,27966,28491
1508751382,27968,28493
1508752339,27963,28487
1508753336,27973,28497
1508754266,27976,28499
1508756472,27979,28504
1508757422,27984,28510
1508759054,27996,28522
1508760009,27996,28523
1508760992,28000,28527
1508761937,28011,28538
1508762908,28015,28542
1508763862,28013,28542
1508764816,28016,28546
1508765781,28021,28551
1508766760,28025,28554
1508767691,28028,28556
1508768675,28029,28557
1508769621,28027,28554
1508770569,28027,28554
1508771552,28023,28550
1508772493,28025,28553
1508773451,28031,28559
1508774441,28034,28561
1508775378,28031,28556
1508776353,28029,28554
1508777303,28023,28547
1508778258,28012,28535
1508779223,28001,28523
1508780206,28005,28527
1508781146,28006,28526
1508782094,28001,28521
1508783065,28006,28527
1508784023,28009,28530
1508784969,28018,28538
1508785956,28018,28537
1508786890,28018,28536
1508787877,28014,28531
1508788826,28016,28533
1508789778,28017,28534
1508790746,28014,28533
1508791703,28013,28532
1508792669,28014,28533
1508793621,28012,28531
1508794670,28012,28530
1508795776,28014,28532
1508796728,28009,28528
1508797698,28008,28527
1508798665,28014,28533
1508799633,28022,28541
1508800580,28018,28535
1508801547,28016,28534
1508802493,28011,28529
1508803471,28007,28526
1508804672,28017,28537
1508805622,28025,28546
1508806573,28027,28548
1508807806,28044,28563
1508808751,28062,28582
1508809693,28084,28604
1508810910,28083,28604
1508811851,28083,28601
1508812824,28095,28612
1508813779,28113,28630
1508814756,28118,28633
1508815689,28115,28631
1508816652,28114,28631
1508817750,28123,28639
1508818821,28126,28643
1508819781,28138,28655
1508820739,28138,28655
1508821688,28141,28659
1508822661,28153,28671
1508823623,28154,28672
1508824570,28156,28675
1508825554,28173,28695
1508826506,28184,28707
1508827456,28183,28705
1508829660,28200,28724
1508830606,28205,28729
1508831540,28216,28741
1508832502,28233,28759
1508833456,28235,28759
1508834424,28258,28783
1508835391,28263,28788
1508836333,28271,28795
1508837305,28285,28810
1508838269,28293,28818
1508839230,28298,28824
1508840178,28303,28831
1508841161,28305,28833
1508842114,28317,28846
1508843062,28321,28850
1508844024,28328,28857
1508844988,28328,28858
1508845983,28335,28865
1508846892,28335,28866
1508847865,28341,28873
1508848929,28338,28870
1508850034,28342,28874
1508850979,28344,28878
1508851948,28349,28884
1508852894,28348,28883
1508853897,28357,28893
1508854823,28365,28900
1508855781,28365,28900
1508856742,28364,28900
1508857739,28365,28901
1508858651,28361,28897
1508859612,28358,28894
1508860580,28358,28894
1508861667,28364,28900
1508862597,28370,28906
1508863566,28374,28907
1508864682,28366,28897
1508865968,28370,28901
1508866937,28369,28900
1508867920,28368,28899
1508868865,28361,28893
1508870936,28358,28888
1508872098,28366,28896
1508873061,28363,28893
1508874037,28365,28896
1508875236,28366,28898
1508876433,28367,28899
1508877396,28370,28902
1508878357,28366,28898
1508879306,28372,28905
1508880258,28369,28902
1508881213,28366,28899
1508882205,28362,28895
1508883133,28362,28896
1508884106,28358,28892
1508885052,28361,28894
1508886062,28368,28902
1508886997,28370,28904
1508887941,28368,28902
1508888915,28367,28901
1508889879,28360,28894
1508890831,28368,28901
1508891784,28371,28904
1508892742,28375,28908
1508893732,28377,28910
1508894666,28394,28926
1508895613,28395,28927
1508896586,28399,28931
1508897555,28412,28946
1508898508,28422,28957
1508899457,28431,28966
1508900415,28449,28985
1508901402,28458,28995
1508902366,28462,28999
1508903428,28473,29009
1508904509,28472,29007
1508905476,28483,29018
1508906410,28502,29037
1508907385,28511,29045
1508908343,28516,29050
1508909310,28520,29055
1508910253,28533,29070
1508911234,28535,29071
1508912191,28543,29079
1508913158,28554,29090
1508914109,28560,29097
1508915072,28567,29104
1508916011,28580,29117
1508916999,28576,29113
1508917931,28593,29130
1508918916,28592,29129
1508919851,28600,29137
1508920840,28598,29135
1508921788,28610,29147
1508922735,28622,29160
1508923714,28625,29163
1508924673,28632,29170
1508925641,28642,29181
1508926599,28649,29187
1508927549,28652,29190
1508928501,28662,29200
1508929495,28656,29194
1508930428,28657,29196
1508931381,28661,29200
1508932340,28663,29202
1508933318,28668,29206
1508934254,28675,29213
1508935216,28679,29217
1508936193,28679,29215
1508937152,28688,29224
1508938103,28691,29227
1508939057,28694,29230
1508940036,28700,29236
1508940988,28706,29242
1508941948,28703,29239
1508942910,28699,29235
1508943885,28702,29238
1508944825,28700,29236
1508945893,28713,29249
1508947986,28711,29248
1508948910,28705,29242
1508949856,28704,29241
1508950817,28701,29239
1508951810,28705,29243
1508952739,28705,29243
1508953707,28706,29244
1508954660,28698,29237
1508955640,28702,29242
1508956571,28706,29247
1508957558,28706,29246
1508958490,28715,29255
1508959475,28717,29257
1508960421,28715,29254
1508961383,28724,29263
1508962347,28718,29258
1508963315,28715,29255
1508964266,28722,29263
1508965248,28724,29265
1508966177,28733,29274
1508967160,28722,29264
1508968099,28729,29271
1508969078,28730,29273
1508970021,28735,29278
1508970999,28734,29280
1508971940,28737,29283
1508972906,28744,29290
1508973868,28747,29293
1508974829,28754,29299
1508975769,28767,29312
