DateTime,Entries,UniqueIPs
1508689956,66261,66261
1508690921,66282,66282
1508691867,66309,66309
1508692817,66329,66329
1508693808,66358,66358
1508694750,66395,66395
1508695700,66418,66418
1508696657,66468,66468
1508697649,66485,66485
1508698599,66519,66519
1508699559,66560,66560
1508700505,66599,66599
1508701479,66627,66627
1508702513,66658,66658
1508703624,66700,66700
1508704581,66744,66744
1508705543,66777,66777
1508706772,66824,66824
1508707695,66846,66846
1508708658,66874,66874
1508709637,66911,66911
1508710593,66947,66947
1508711506,66969,66969
1508712502,67009,67009
1508713467,67051,67051
1508714436,67080,67080
1508715377,67115,67115
1508716355,67147,67147
1508717306,67192,67192
1508718516,67259,67259
1508719457,67335,67335
1508720441,67380,67380
1508721404,67419,67419
1508722368,67458,67458
1508723296,67489,67489
1508724265,67458,67458
1508725223,67470,67470
1508726210,67500,67500
1508727386,67536,67536
1508728351,67559,67559
1508729292,67606,67606
1508730256,67650,67650
1508731243,67695,67695
1508732189,67734,67734
1508733136,67763,67763
1508734117,67782,67782
1508735065,67828,67828
1508736013,67845,67845
1508736995,67827,67827
1508737944,67841,67841
1508738893,67891,67891
1508739875,67872,67872
1508740816,67915,67915
1508741789,67923,67923
1508742751,67979,67979
1508743692,67995,67995
1508744666,68026,68026
1508745659,68054,68054
1508746582,68088,68088
1508747553,68112,68112
1508748497,68148,68148
1508749482,68172,68172
1508750413,68238,68238
1508751384,68243,68243
1508752341,68248,68248
1508753338,68249,68249
1508754268,68288,68288
1508756475,68234,68234
1508757424,68236,68236
1508759056,68220,68220
1508760011,68263,68263
1508760995,68249,68249
1508761939,68224,68224
1508762910,68188,68188
1508763865,68235,68235
1508764819,68234,68234
1508765783,68229,68229
1508766763,68218,68218
1508767693,68204,68204
1508768678,68188,68188
1508769624,68188,68188
1508770571,68176,68176
1508771555,68158,68158
1508772495,68138,68138
1508773454,68155,68155
1508774444,68158,68158
1508775380,68152,68152
1508776355,68118,68118
1508777305,68082,68082
1508778261,68086,68086
1508779225,68087,68087
1508780209,68101,68101
1508781149,68083,68083
1508782097,68050,68050
1508783067,67976,67976
1508784025,67915,67915
1508784972,67848,67848
1508785959,67735,67735
1508786892,67682,67682
1508787880,67666,67666
1508788828,67622,67622
1508789781,67580,67580
1508790749,67554,67554
