DateTime,AddedIPs,RemovedIPs
1508271846,6,14
1508274951,3,4
1508277113,256,256
1508278802,4,21
1508280002,256,256
1508282187,5,13
1508283035,0,2
1508283366,2,0
1508284802,0,2
1508286002,33,10
1508287208,256,142592
1508289362,11,2
1508293202,1,7
1508296808,27,19
1508300644,1,5
1508303817,5,16
1508304489,1,0
1508304613,0,1
1508306458,256,256
1508307408,13,1
1508308329,0,2
1508311202,6,5
1508314806,6,14
1508318645,2,10
1508321790,7,32
1508325379,40,9
1508326328,0,1
1508328980,4,8
1508332552,3,7
1508336232,13,10
1508336402,2,0
1508338458,1024,1280
1508340006,7,40
1508342102,256,256
1508343844,20,11
1508344229,256,257
1508345767,256,0
1508346006,256,20736
1508347025,10,16
1508348102,256,256
1508349614,1,0
1508350502,0,2
1508350612,6,10
1508351102,2,0
1508351704,256,256
1508354179,39,8
1508356802,256,256
1508357705,0,1
1508357789,11,5
1508359507,2,0
1508361411,6,6
1508364966,0,1
1508365503,7,1
1508369048,5,5
1508371802,0,3
1508372202,18,5
1508373037,256,256
1508375749,7,15
1508379602,3,4
1508382977,11,16
1508386802,5,2
1508388484,0,1
1508390409,12,16
1508394250,5,5
1508396165,0,1
1508396423,1,0
1508397351,12,10
1508399402,0,2
1508400016,2,0
1508401201,6,6
1508404560,6,16
1508408152,6,4
1508409605,0,1
1508409906,1,0
1508411794,2,20
1508415399,16,2
1508419204,9,16
1508423046,9,32
1508425235,2,0
1508426197,25,1
1508428817,1536,1792
1508429842,4,14
1508430729,256,0
1508431978,256,256
1508432651,2048,30464
1508433391,8,5
1508435778,768,768
1508437203,4,3
1508438405,512,512
1508440593,5,8
1508442309,0,1
1508444185,4,21
1508445302,512,512
1508448005,22,14
1508450703,512,512
1508452328,15,9
1508454941,18,6
1508455836,256,256
1508456402,1,1
1508458609,27,2
1508460005,255,256
1508460305,1,0
1508462402,8,12
1508466002,8,19
1508469609,16,36
1508472975,8,11
1508473807,1,0
1508476601,9,16
1508477527,256,256
1508480168,31,7
1508482281,256,256
1508484003,4,4
1508485505,0,1
1508487395,6,7
1508491202,14,7
1508494804,15,10
1508498107,2,0
1508498648,14,7
1508500825,1,0
1508501759,5,3
1508503902,0,2
1508504415,2,0
1508505398,5,4
1508507105,0,1
1508508906,1,0
1508509014,4,6
1508511303,1536,1535
1508512621,3,6
1508513420,256,256
1508514852,256,256
1508515206,0,1
1508516161,4,4
1508517602,512,512
1508518801,2304,37632
1508519824,5,14
1508522401,256,256
1508523606,6,19
1508525108,256,256
1508526902,0,2
1508526993,19,7
1508527686,2,0
1508527825,256,256
1508529002,0,2
1508529902,256,256
1508530575,10,17
1508531534,256,256
1508532903,256,256
1508534159,24,6
1508537752,4,7
1508538609,0,1
1508541345,2,24
1508543045,256,256
1508545035,35,18
1508546890,0,2
1508547002,2,0
1508548809,22,27
1508552646,23,6
1508554817,0,2
1508555781,7,17
1508556730,0,1
1508559413,3,10
1508562953,25,10
1508563502,0,2
1508563802,2,0
1508566587,6,9
1508571038,6,13
1508571910,0,1
1508572323,2,0
1508573803,8,7
1508574609,3,0
1508577387,6,8
1508578326,1,0
1508580247,0,1
1508581202,20,10
1508584612,4,3
1508586007,1,0
1508588193,6,15
1508591810,6,31
1508595849,24,18
1508597105,0,2
1508598018,2,0
1508599034,8,10
1508600706,0,1
1508601903,1024,1024
1508602596,5,19
1508603530,512,512
1508604621,256,256
1508604902,1280,18688
1508606167,36,10
1508606402,0,2
1508606703,2,0
1508608578,256,256
1508610002,10,7
1508611205,256,256
1508611885,256,256
1508613375,15,4
1508615470,256,256
1508617203,7,2
1508617831,256,256
1508620806,7,5
1508621427,256,256
1508622724,0,1
1508622902,256,256
1508624889,7,8
1508625602,256,256
1508627797,3,1
1508630646,0,2
1508631307,256,258
1508631602,2,0
1508632803,512,512
1508633417,256,256
1508635203,22,21
1508638549,9,7
1508639702,256,256
1508642404,7,17
1508644328,256,256
1508646244,13,7
1508649371,4,12
1508650231,256,256
1508652019,256,256
1508653003,16,11
1508653929,512,512
1508655060,256,256
1508656589,6,2
1508659688,0,2
1508660106,2,0
1508660184,4,10
1508662501,256,256
1508663741,4,2
1508666702,256,256
1508667383,4,20
1508669702,256,256
1508670602,0,2
1508670902,2,0
1508671205,9,21
1508672702,256,256
1508675050,19,6
1508675407,0,1
1508676969,1,0
1508678137,17,4
1508681791,4,9
1508682731,1,0
1508685401,12,9
1508687468,2304,2304
1508688999,9,6
1508690410,256,256
1508691302,256,256
1508691607,512,4096
1508692589,6,11
1508695502,512,512
1508696211,9,10
1508700007,8,6
1508703845,12,8
1508706030,256,256
1508706957,11,11
1508708402,256,256
1508710802,7,7
1508712010,256,256
1508714173,9,5
1508715845,1,1
1508716822,0,1
1508717776,30,5
1508719203,1,0
1508719928,0,1
1508721846,2,5
1508724968,4,12
1508726402,0,256
1508728527,11,36
1508732129,15,16
1508735725,10,10
1508737445,256,256
1508738321,0,1
1508739602,6,8
1508743208,13,2
1508747045,6,12
1508748303,0,1
1508749243,1,0
1508750143,4,9
1508752825,1,0
1508753753,3,7
1508758502,13,14
1508759600,1280,1280
1508761447,13,23
1508762102,256,256
1508763369,256,258
1508763627,2,0
1508764541,25,12
1508766002,256,256
1508766788,256,256
1508768140,9,5
1508769130,257,256
1508771783,6,4
1508774062,256,256
1508775316,9,13
1508776224,256,257
1508777482,256,256
1508777702,0,9217
1508779011,6,11
1508782802,5,5
1508783430,256,256
1508786408,14,8
1508790489,5,8
1508790635,256,256
1508791507,0,2
1508793339,4,16
1508797202,22,2
1508800511,7,24
1508804402,21,13
1508807707,0,1
1508808247,15,10
1508811327,5,8
1508814956,6,24
1508818509,17,8
1508820303,1,1
1508822156,4,15
1508823844,1,0
1508824305,257,256
1508826008,13,6
1508827924,1,1
1508829355,19,4
1508831110,1,0
1508832926,10,10
1508833928,1,1
1508835850,256,256
1508836802,8,9
1508840156,7,12
1508843765,18,17
1508847377,10,33
1508851208,30,9
1508852402,0,2
1508852702,2,0
1508853624,1,0
1508854548,12,9
1508855402,1,0
1508856308,1,0
1508858106,1,2
1508858128,1,3
1508860502,1536,1280
1508862001,6,6
1508862968,256,256
1508864102,16640,27648
1508865361,6,10
1508870652,6,8
1508873427,4,6
1508875502,256,256
1508876407,7,16
1508877028,256,256
1508880247,6,16
1508883314,6,27
1508883602,0,2
1508884085,2,0
1508884503,256,256
1508887202,23,13
1508890583,34,14
1508894140,12,6
1508897766,12,4
1508901602,11,25
1508905449,21,14
1508905836,256,256
1508907903,0,2
1508908551,10,7
1508910305,0,1
1508912402,13,7
1508915046,1,0
1508915750,10,6
1508919389,7,27
1508922952,12,3
1508926802,7,10
1508930407,8,8
1508932402,256,256
1508933758,2,14
1508935507,0,2
1508936167,1026,1024
1508937406,19,18
1508938219,256,256
1508940019,1,0
1508941202,18,10
1508943850,1,0
1508944556,11,7
1508946002,256,256
1508947932,0,1
1508949302,0,1
1508949847,12,9
1508950502,256,36608
1508952002,9,12
1508955609,9,17
1508956503,256,256
1508957524,1,1
1508958981,11,7
1508960702,1,1
1508962556,10,7
1508963298,1,0
1508966118,32,7
1508969732,13,11
1508973341,6,9
1508974234,256,256
1508980811,34,39
