DateTime,Entries,UniqueIPs
1508689956,2000,2000
1508690921,2000,2000
1508691867,2000,2000
1508692817,2000,2000
1508693808,2000,2000
1508694750,2000,2000
1508695700,2000,2000
1508696657,2000,2000
1508697649,2000,2000
1508698599,2000,2000
1508699559,2000,2000
1508700505,2000,2000
1508701479,2000,2000
1508702513,2000,2000
1508703624,2000,2000
1508704581,2000,2000
1508705543,2000,2000
1508706772,2000,2000
1508707695,2000,2000
1508708658,2000,2000
1508709637,2000,2000
1508710593,2000,2000
1508711506,2000,2000
1508712502,2000,2000
1508713467,2000,2000
1508714436,2000,2000
1508715377,2000,2000
1508716355,2000,2000
1508717306,2000,2000
1508718516,2000,2000
1508719457,2000,2000
1508720441,2000,2000
1508721404,2000,2000
1508722368,2000,2000
1508723296,2000,2000
1508724265,2000,2000
1508725223,2000,2000
1508726210,2000,2000
1508727386,2000,2000
1508728351,2000,2000
1508729292,2000,2000
1508730256,2000,2000
1508731243,2000,2000
1508732189,2000,2000
1508733136,2000,2000
1508734117,2000,2000
1508735065,2000,2000
1508736013,2000,2000
1508736995,2000,2000
1508737944,2000,2000
1508738893,2000,2000
1508739875,2000,2000
1508740816,2000,2000
1508741789,2000,2000
1508742751,2000,2000
1508743692,2000,2000
1508744666,2000,2000
1508745659,2000,2000
1508746582,2000,2000
1508747553,2000,2000
1508748497,2000,2000
1508749482,2000,2000
1508750413,2000,2000
1508751384,2000,2000
1508752341,2000,2000
1508753338,2000,2000
1508754268,2000,2000
1508756475,2000,2000
1508757424,2000,2000
1508759056,2000,2000
1508760011,2000,2000
1508760995,2000,2000
1508761939,2000,2000
1508762910,2000,2000
1508763865,2000,2000
1508764819,2000,2000
1508765783,2000,2000
1508766763,2000,2000
1508767693,2000,2000
1508768678,2000,2000
1508769624,2000,2000
1508770571,2000,2000
1508771555,2000,2000
1508772495,2000,2000
1508773454,2000,2000
1508774444,2000,2000
1508775380,2000,2000
1508776355,2000,2000
1508777305,2000,2000
1508778261,2000,2000
1508779225,2000,2000
1508780209,2000,2000
1508781149,2000,2000
1508782097,2000,2000
1508783067,2000,2000
1508784025,2000,2000
1508784972,2000,2000
1508785959,2000,2000
1508786892,2000,2000
1508787880,2000,2000
1508788828,2000,2000
1508789781,2000,2000
1508790749,2000,2000
1508791706,2000,2000
1508792672,2000,2000
1508793623,2000,2000
1508794673,2000,2000
1508795779,2000,2000
1508796731,2000,2000
1508797700,2000,2000
1508798667,2000,2000
1508799636,2000,2000
1508800583,2000,2000
1508801549,2000,2000
1508802496,2000,2000
1508803474,2000,2000
1508804675,2000,2000
1508805624,2000,2000
1508806575,2000,2000
1508807809,2000,2000
1508808753,2000,2000
1508809696,2000,2000
1508810912,2000,2000
1508811853,2000,2000
1508812826,2000,2000
1508813782,2000,2000
1508814758,2000,2000
1508815692,2000,2000
1508816655,2000,2000
1508817753,2000,2000
1508818824,2000,2000
1508819783,2000,2000
1508820741,2000,2000
1508821690,2000,2000
1508822664,2000,2000
1508823625,2000,2000
1508824572,2000,2000
1508825557,2000,2000
1508826509,2000,2000
1508827459,2000,2000
1508829663,2000,2000
1508830608,2000,2000
1508831542,2000,2000
1508832505,2000,2000
1508833459,2000,2000
1508834426,2000,2000
1508835393,2000,2000
1508836335,2000,2000
1508837307,2000,2000
1508838271,2000,2000
1508839232,2000,2000
1508840180,2000,2000
1508841163,2000,2000
1508842116,2000,2000
1508843064,2000,2000
1508844027,2000,2000
1508844990,2000,2000
1508845986,2000,2000
1508846895,2000,2000
1508847868,2000,2000
1508848931,2000,2000
1508850037,2000,2000
1508850981,2000,2000
1508851950,2000,2000
1508852896,2000,2000
1508853900,2000,2000
1508854825,2000,2000
1508855783,2000,2000
1508856744,2000,2000
1508857742,2000,2000
1508858654,2000,2000
1508859614,2000,2000
1508860582,2000,2000
1508861670,2000,2000
1508862599,2000,2000
1508863569,2000,2000
1508864685,2000,2000
1508865971,2000,2000
1508866940,2000,2000
1508867922,2000,2000
1508868868,2000,2000
1508870938,2000,2000
1508872101,2000,2000
1508873063,2000,2000
1508874040,2000,2000
1508875239,2000,2000
1508876435,2000,2000
1508877399,2000,2000
1508878360,2000,2000
1508879308,2000,2000
